Давление (Па),	Температура (К),	Сошлось?,	Min TPD (Дж/моль)
3.4e6	31	1	1.4915317360269407e-11
3.5e6	31	1	-8.046678811638712e-12
3.6e6	31	1	-3.635129701754631e-11
3.7e6	31	1	2.1785928881885955e-12
3.8e6	31	1	-1.405670998969403e-11
3.9e6	31	1	2.8493312344160613e-12
4.0e6	31	1	-2.64298328376784e-11
4.1e6	31	1	-1.2944189905366e-11
4.2e6	31	1	2.0018298899697972e-11
4.3e6	31	1	-8.418686772927322e-12
4.4e6	31	1	-4.020507597064464e-12
4.5e6	31	1	5.274556794163483e-12
4.6e6	31	1	-1.4903231434980246e-12
4.7e6	31	1	-1.2791371466640874e-11
4.8e6	31	1	-8.997555305296892e-12
4.9e6	31	1	-5.996860510133711e-12
5.0e6	31	1	1.265196467898725e-12
5.1e6	31	1	-5.432478118875415e-13
5.2e6	31	1	1.2354317384701895e-11
5.3e6	31	1	-1.0468668491810622e-11
5.4e6	31	1	-3.12888415660324e-11
5.5e6	31	1	-1.2989237400360655e-11
5.6e6	31	1	-5.02940311815177e-12
5.7e6	31	1	-6.731533739559088e-13
5.8e6	31	1	1.5839405941138758e-12
5.9e6	31	1	-1.1883011892990561e-11
6.0e6	31	1	-3.595750153709263e-11
6.1e6	31	1	-2.641525977288141e-11
6.2e6	31	1	-7.486461287152477e-12
6.3e6	31	1	-2.1871778144426384e-11
6.4e6	31	1	-1.8860463099186906e-11
6.5e6	31	1	1.3844684802029737e-11
6.6e6	31	1	-2.3507967153904683e-11
6.7e6	31	1	-9.109728451572507e-12
6.8e6	31	1	-3.244186882588226e-12
6.9e6	31	1	-3.2353318751673304e-12
7.0e6	31	1	2.0836911796541774e-11
7.1e6	31	1	-7.236109588425025e-12
7.2e6	31	1	-1.306359774305617e-11
7.3e6	31	1	1.1399230744484332e-11
7.4e6	31	1	2.2284211403167553e-12
7.5e6	31	1	-1.9134347309082884e-11
7.6e6	31	1	-6.121560040260428e-12
7.7e6	31	1	-8.599380275717786e-12
7.8e6	31	1	-1.1591864355736207e-12
7.9e6	31	1	-2.1910676125960926e-11
8.0e6	31	1	1.4221324870934168e-12
8.1e6	31	1	-2.0408132081573623e-12
8.2e6	31	1	-2.1747832795071728e-11
8.3e6	31	1	-1.2197869665760554e-11
8.4e6	31	1	-4.482499934098045e-12
8.5e6	31	1	-1.3522351016993846e-11
8.6e6	31	1	-7.906091477691143e-12
8.7e6	31	1	-2.944299829044802e-11
8.8e6	31	1	7.220955735476595e-12
8.9e6	31	1	-2.1716208262214793e-12
9.0e6	31	1	-3.859828353246244e-12
9.1e6	31	1	2.2717602543483356e-12
9.2e6	31	1	-3.410740096459516e-11
9.3e6	31	1	9.848691573803427e-12
9.4e6	31	1	1.2096392246390764e-11
9.5e6	31	1	-2.4105667915268466e-11
9.6e6	31	1	-1.641500878102005e-11
9.7e6	31	1	-2.010809750417695e-11
9.8e6	31	1	-7.642337204697252e-12
9.9e6	31	1	2.9000997773954516e-12
1.0e7	31	1	-8.270664815072998e-12
100000.0	32	1	-3.468883444854546e-11
200000.0	32	1	-2.8426258483765903e-11
300000.0	32	1	-1.7815206302826306e-11
400000.0	32	1	-1.3400139462581768e-11
500000.0	32	1	9.811174327388376e-13
600000.0	32	1	-2.614408472997224e-11
700000.0	32	1	-8.324876773140774e-13
800000.0	32	1	-1.4992934355679358e-11
900000.0	32	1	5.401454105431848e-13
1.0e6	32	1	-1.732085832462653e-11
1.1e6	32	1	-5.068713597849481e-12
1.2e6	32	1	-2.1112429099380237e-11
1.3e6	32	1	-6.389179023922413e-12
1.4e6	32	1	1.3915312543165432e-12
1.5e6	32	1	3.836807392247271e-12
1.6e6	32	1	-3.03098512556085e-11
1.7e6	32	1	-5.412368642970806e-12
1.8e6	32	1	1.904984436750739e-12
1.9e6	32	1	1.2799050130851189e-11
2.0e6	32	1	-1.3397158911241448e-11
2.1e6	32	1	2.726380499788372e-12
2.2e6	32	1	-2.0053832459722104e-11
2.3e6	32	1	1.7455331655779157e-11
2.4e6	32	1	-9.240721265608426e-12
2.5e6	32	1	-2.388511824403306e-12
2.6e6	32	1	9.807202096528478e-12
2.7e6	32	1	-3.9746815511010645e-12
2.8e6	32	1	1.2854434990158225e-11
2.9e6	32	1	-3.316908890247575e-11
3.0e6	32	1	-5.325351420013707e-12
3.1e6	32	1	-2.2315263735437176e-11
3.2e6	32	1	-2.712755516856954e-11
3.3e6	32	1	-1.42485634925218e-11
3.4e6	32	1	-1.208100982858954e-12
3.5e6	32	1	-8.878187720915246e-12
3.6e6	32	1	4.0127152875818166e-12
3.7e6	32	1	-2.347185499890917e-11
3.8e6	32	1	1.5578146487356324e-11
3.9e6	32	1	-2.3918549898971892e-11
4.0e6	32	1	-8.179009622608566e-12
4.1e6	32	1	2.3289786950083674e-12
4.2e6	32	1	9.873714642730554e-12
4.3e6	32	1	-1.6547169020200757e-11
4.4e6	32	1	-9.012587053602005e-12
4.5e6	32	1	-2.834304483314169e-11
4.6e6	32	1	3.157134207146529e-12
4.7e6	32	1	-2.005364943530455e-11
4.8e6	32	1	-1.1069674124562853e-11
4.9e6	32	1	-7.341969304668653e-12
5.0e6	32	1	-1.2645742901970032e-12
5.1e6	32	1	-2.052881631818833e-11
5.2e6	32	1	-1.0036088103056328e-11
5.3e6	32	1	-1.5163529079436472e-11
5.4e6	32	1	-1.3019863709971449e-11
5.5e6	32	1	-1.333080937187139e-11
5.6e6	32	1	2.800687079714538e-12
5.7e6	32	1	2.587195342064106e-12
5.8e6	32	1	-2.2769332060693878e-11
5.9e6	32	1	3.558474956297428e-12
6.0e6	32	1	6.9110588658544165e-12
6.1e6	32	1	-4.144521475222671e-12
6.2e6	32	1	-1.017566989420195e-11
6.3e6	32	1	4.155987291846903e-12
6.4e6	32	1	-1.0451027387572482e-11
6.5e6	32	1	1.0271053309092335e-11
6.6e6	32	1	-2.4601801149182848e-11
6.7e6	32	1	6.345800697850499e-12
6.8e6	32	1	-1.498670079802203e-11
6.9e6	32	1	-1.1045000674175708e-11
7.0e6	32	1	-3.404747200008095e-11
7.1e6	32	1	-4.456344909821965e-12
7.2e6	32	1	1.1659749533520036e-11
7.3e6	32	1	1.2713934155056411e-11
7.4e6	32	1	-4.736890232872567e-12
7.5e6	32	1	-2.1778610332727314e-11
7.6e6	32	1	1.8763457477500885e-11
7.7e6	32	1	-8.644868711871403e-13
7.8e6	32	1	5.5417288496258775e-12
7.9e6	32	1	3.983001073663008e-12
8.0e6	32	1	-1.0657657298532304e-11
8.1e6	32	1	-2.976875670062867e-11
8.2e6	32	1	-1.3386665975696367e-11
8.3e6	32	1	-2.6273182487094963e-11
8.4e6	32	1	7.86840348928626e-12
8.5e6	32	1	-3.231176386267605e-12
8.6e6	32	1	1.592891821073566e-11
8.7e6	32	1	-2.548194532148548e-11
8.8e6	32	1	-1.3100659945001929e-11
8.9e6	32	1	2.616502044027419e-11
9.0e6	32	1	-1.7646080281789568e-11
9.1e6	32	1	1.1249933110065757e-11
9.2e6	32	1	-1.2839588203540894e-11
9.3e6	32	1	-2.813863034709922e-13
9.4e6	32	1	-3.825164049201056e-11
9.5e6	32	1	-1.4078668981150149e-12
9.6e6	32	1	-3.3192327021017182e-12
9.7e6	32	1	-4.039691199852096e-11
9.8e6	32	1	-8.448298980918224e-12
9.9e6	32	1	1.095516414919635e-11
1.0e7	32	1	6.165871834094955e-12
100000.0	33	1	-1.0679601732350796e-12
200000.0	33	1	-4.801039416941381e-12
300000.0	33	1	-1.565689086080212e-11
400000.0	33	1	-3.2615557121882866e-11
500000.0	33	1	1.8833522047632244e-11
600000.0	33	1	-7.367284091689874e-12
700000.0	33	1	-1.106433813772947e-11
800000.0	33	1	8.970713090125787e-12
900000.0	33	1	-3.3356330454980734e-11
1.0e6	33	1	5.76142451603878e-12
1.1e6	33	1	-2.34064797822154e-11
1.2e6	33	1	7.696645082205344e-12
1.3e6	33	1	-1.6751961721039027e-12
1.4e6	33	1	-4.693360768409003e-12
1.5e6	33	1	-1.6355048158358268e-11
1.6e6	33	1	1.190029336829453e-12
1.7e6	33	1	4.039261699180694e-12
1.8e6	33	1	-1.6027492914528476e-11
1.9e6	33	1	-4.811111785513905e-13
2.0e6	33	1	3.278004494908089e-11
2.1e6	33	1	-1.6575966375640727e-11
2.2e6	33	1	-6.92956648802691e-12
2.3e6	33	1	-5.454614245884871e-12
2.4e6	33	1	-2.0833073590249283e-11
2.5e6	33	1	-1.358009133638437e-11
2.6e6	33	1	-5.976148016306768e-12
2.7e6	33	1	6.411644583141471e-12
2.8e6	33	1	-2.5824604894523677e-11
2.9e6	33	1	4.694582353105135e-12
3.0e6	33	1	-1.3346890232023915e-11
3.1e6	33	1	-3.891203029883468e-11
3.2e6	33	1	-1.841132794828982e-11
3.3e6	33	1	-4.0413329676136885e-12
3.4e6	33	1	2.3225678837160165e-12
3.5e6	33	1	-1.6347135856547186e-11
3.6e6	33	1	8.435790144783993e-13
3.7e6	33	1	4.6216716990667446e-12
3.8e6	33	1	-2.191659621419453e-11
3.9e6	33	1	-1.0413139069708115e-11
4.0e6	33	1	2.1974589618559363e-11
4.1e6	33	1	-8.76214550262536e-12
4.2e6	33	1	-1.8117689780190177e-12
4.3e6	33	1	-9.143184836591146e-12
4.4e6	33	1	-2.2397198623094366e-11
4.5e6	33	1	-3.0552356227248076e-11
4.6e6	33	1	-8.02756243840138e-12
4.7e6	33	1	-5.139931213126691e-12
4.8e6	33	1	-8.312312515614335e-12
4.9e6	33	1	-1.7471718147547788e-11
5.0e6	33	1	-1.2048357836747242e-11
5.1e6	33	1	-2.9988907602569734e-11
5.2e6	33	1	-4.9514344750550025e-12
5.3e6	33	1	1.5684611569471146e-12
5.4e6	33	1	-3.0083865683730243e-12
5.5e6	33	1	-7.718487451041851e-12
5.6e6	33	1	-1.3248210399557414e-11
5.7e6	33	1	-2.0456070874988155e-11
5.8e6	33	1	-1.0913563860186036e-11
5.9e6	33	1	-7.104834799476775e-12
6.0e6	33	1	-2.688109177673051e-11
6.1e6	33	1	8.230031269223461e-13
6.2e6	33	1	1.7662613418254774e-12
6.3e6	33	1	-7.759463188725898e-12
6.4e6	33	1	-2.475816024028759e-12
6.5e6	33	1	-6.507041937970705e-12
6.6e6	33	1	-2.1164612088781613e-11
6.7e6	33	1	3.931548242702852e-12
6.8e6	33	1	-1.1782589393414284e-11
6.9e6	33	1	-6.360717736321684e-13
7.0e6	33	1	-2.8798197758491075e-11
7.1e6	33	1	-1.4797237886842738e-11
7.2e6	33	1	-1.9931194503524543e-11
7.3e6	33	1	1.622639809025601e-11
7.4e6	33	1	8.488306569075633e-12
7.5e6	33	1	1.1018686210955673e-11
7.6e6	33	1	-2.295838690649811e-11
7.7e6	33	1	-9.418461807462761e-12
7.8e6	33	1	-4.215283522384233e-11
7.9e6	33	1	-2.117717035977035e-11
8.0e6	33	1	1.2016426061746932e-11
8.1e6	33	1	-2.0278097074818525e-11
8.2e6	33	1	-5.197312772890311e-11
8.3e6	33	1	-3.211520454075194e-11
8.4e6	33	1	-7.771501427674785e-12
8.5e6	33	1	1.3014826197563995e-11
8.6e6	33	1	-2.2946956993350583e-11
8.7e6	33	1	-4.4465795235310484e-11
8.8e6	33	1	1.9545568868346523e-12
8.9e6	33	1	1.8410719782736508e-11
9.0e6	33	1	-3.0435688963652895e-12
9.1e6	33	1	-2.758731820228916e-11
9.2e6	33	1	9.359762662128417e-12
9.3e6	33	1	-1.2460543779231988e-11
9.4e6	33	1	-1.5210890591363028e-11
9.5e6	33	1	-1.638698990251285e-11
9.6e6	33	1	-1.6193041811746833e-11
9.7e6	33	1	-1.4653300995383616e-11
9.8e6	33	1	-1.7038819339229816e-11
9.9e6	33	1	7.220500395710442e-12
1.0e7	33	1	-1.0080907854846617e-11
100000.0	34	1	-1.4263818826555346e-11
200000.0	34	1	-2.6251339412309434e-11
300000.0	34	1	-1.37681355962319e-11
400000.0	34	1	-1.8111942550205284e-11
500000.0	34	1	-2.231939041881101e-11
600000.0	34	1	-2.0906943072216727e-11
700000.0	34	1	-6.73759184535282e-12
800000.0	34	1	-3.553323667549881e-11
900000.0	34	1	-8.678575540286227e-12
1.0e6	34	1	-2.269011866692045e-12
1.1e6	34	1	1.2572745021087538e-11
1.2e6	34	1	-2.2477912335595853e-11
1.3e6	34	1	-1.747852867225858e-11
1.4e6	34	1	-3.100046226268099e-11
1.5e6	34	1	-2.6873225859952397e-11
1.6e6	34	1	4.172776559243367e-12
1.7e6	34	1	-2.6862251789417425e-11
1.8e6	34	1	-1.0655289098596833e-11
1.9e6	34	1	1.3533850290837159e-11
2.0e6	34	1	-1.9188158903131506e-11
2.1e6	34	1	-2.010593057946619e-11
2.2e6	34	1	-1.035858345203008e-11
2.3e6	34	1	-1.7070906423491418e-11
2.4e6	34	1	-1.6002038281282402e-11
2.5e6	34	1	-1.832737899646385e-11
2.6e6	34	1	-1.9048414391292183e-11
2.7e6	34	1	-7.313437903386318e-12
2.8e6	34	1	-3.237684682131869e-14
2.9e6	34	1	-1.7449863196089788e-11
3.0e6	34	1	-1.3486423800736818e-11
3.1e6	34	1	1.9153552383160466e-11
3.2e6	34	1	1.4213016090232304e-12
3.3e6	34	1	-3.5379812870320156e-11
3.4e6	34	1	-2.451356238210779e-11
3.5e6	34	1	-7.060762621363329e-12
3.6e6	34	1	1.0286784278357316e-11
3.7e6	34	1	1.1544579720096428e-11
3.8e6	34	1	-1.896542990217607e-11
3.9e6	34	1	5.4822508848398155e-12
4.0e6	34	1	-1.806802942224767e-11
4.1e6	34	1	-3.260913311919056e-11
4.2e6	34	1	-3.1204504762796203e-11
4.3e6	34	1	-4.598240841883936e-12
4.4e6	34	1	-2.6277532621174883e-11
4.5e6	34	1	7.822589054450502e-13
4.6e6	34	1	1.9260529026588617e-12
4.7e6	34	1	5.39646103160212e-12
4.8e6	34	1	-3.167251868524213e-11
4.9e6	34	1	-1.681759767506745e-11
5.0e6	34	1	-3.2331446222217006e-12
5.1e6	34	1	-4.111741646362177e-12
5.2e6	34	1	-1.132163699327311e-11
5.3e6	34	1	-4.944316310360048e-12
5.4e6	34	1	-1.2700051802217467e-11
5.5e6	34	1	-3.360166817486709e-12
5.6e6	34	1	-1.8558596318692194e-11
5.7e6	34	1	-8.828732751045334e-12
5.8e6	34	1	1.224944991898393e-11
5.9e6	34	1	-7.986134055945321e-12
6.0e6	34	1	-4.418492336006818e-12
6.1e6	34	1	-1.0948009483787056e-11
6.2e6	34	1	-2.2122095490170944e-11
6.3e6	34	1	-1.806235665140869e-11
6.4e6	34	1	4.996176501752093e-12
6.5e6	34	1	-2.7052495104185336e-11
6.6e6	34	1	-1.9723544574446163e-11
6.7e6	34	1	-1.8693423088529865e-11
6.8e6	34	1	-1.929703319192613e-11
6.9e6	34	1	-2.5954974176213963e-11
7.0e6	34	1	-2.1478646588963783e-11
7.1e6	34	1	6.980633186418446e-12
7.2e6	34	1	-2.3552744954191268e-12
7.3e6	34	1	-4.51806662451889e-13
7.4e6	34	1	3.082982604444739e-12
7.5e6	34	1	1.0524141002854664e-11
7.6e6	34	1	-1.41201101060787e-11
7.7e6	34	1	9.944123898970224e-12
7.8e6	34	1	1.3006999035375486e-11
7.9e6	34	1	4.882406017250535e-12
8.0e6	34	1	-2.8383270275287928e-11
8.1e6	34	1	-1.4463166264098555e-11
8.2e6	34	1	-1.7675100041849936e-11
8.3e6	34	1	9.510029306923801e-12
8.4e6	34	1	-1.594475370778386e-11
8.5e6	34	1	5.606178221297695e-12
8.6e6	34	1	-2.4913288729183445e-11
8.7e6	34	1	-6.834182833346793e-12
8.8e6	34	1	2.8835350629861064e-12
8.9e6	34	1	3.712696015223469e-12
9.0e6	34	1	-3.128702469129256e-11
9.1e6	34	1	4.966477454302312e-12
9.2e6	34	1	-1.5548729116451518e-11
9.3e6	34	1	-5.038313961905139e-12
9.4e6	34	1	-8.147487309978874e-12
9.5e6	34	1	-1.1370009557606827e-11
9.6e6	34	1	-1.9748593247167582e-11
9.7e6	34	1	-2.986919868217449e-11
9.8e6	34	1	-1.8657849947238443e-11
9.9e6	34	1	-3.217001340825807e-11
1.0e7	34	1	1.305824772467203e-11
100000.0	35	1	-1.9049683519299135e-11
200000.0	35	1	6.374412931076708e-12
300000.0	35	1	-6.358686977054103e-12
400000.0	35	1	-5.815605066892495e-12
500000.0	35	1	-8.20673168377745e-12
600000.0	35	1	-1.5122188598989184e-11
700000.0	35	1	-1.2039900717812303e-12
800000.0	35	1	-8.489569254523518e-12
900000.0	35	1	-3.2430663317570495e-12
1.0e6	35	1	1.1083501894638381e-11
1.1e6	35	1	1.7711216141239655e-12
1.2e6	35	1	6.157426838398482e-12
1.3e6	35	1	-9.732568281781464e-12
1.4e6	35	1	-1.923557791865578e-11
1.5e6	35	1	-5.369893851192127e-12
1.6e6	35	1	-1.5090999478177769e-12
1.7e6	35	1	-5.415676622811351e-13
1.8e6	35	1	4.821398081429038e-12
1.9e6	35	1	-3.744726928256945e-12
2.0e6	35	1	1.6765926950678495e-11
2.1e6	35	1	-7.922022644490227e-12
2.2e6	35	1	-1.775788061065597e-11
2.3e6	35	1	-1.4771265267909006e-11
2.4e6	35	1	-4.654884084201177e-12
2.5e6	35	1	-1.4491484110335732e-11
2.6e6	35	1	-2.927106761055051e-12
2.7e6	35	1	-3.058027415276873e-11
2.8e6	35	1	-3.4764162792430965e-11
2.9e6	35	1	-1.4626451844322928e-11
3.0e6	35	1	-7.29581645939169e-12
3.1e6	35	1	-1.8221109078773654e-11
3.2e6	35	1	1.488659105059139e-11
3.3e6	35	1	1.655912941376453e-11
3.4e6	35	1	-1.3282205238960464e-11
3.5e6	35	1	-1.4537680027793928e-11
3.6e6	35	1	-1.7402607072121644e-11
3.7e6	35	1	1.7032990658900823e-12
3.8e6	35	1	4.541806562885951e-12
3.9e6	35	1	-8.46599274740492e-12
4.0e6	35	1	-4.825658968636858e-12
4.1e6	35	1	-1.0993702908531354e-11
4.2e6	35	1	-6.704583796368706e-12
4.3e6	35	1	9.316486645261909e-12
4.4e6	35	1	-7.184110206861614e-12
4.5e6	35	1	1.7332097789337715e-11
4.6e6	35	1	2.8367823603049633e-12
4.7e6	35	1	-1.511886419826352e-11
4.8e6	35	1	-1.582578747248098e-11
4.9e6	35	1	1.416194499478686e-12
5.0e6	35	1	-3.1167232032029014e-12
5.1e6	35	1	1.989294923650002e-11
5.2e6	35	1	9.350356533779181e-12
5.3e6	35	1	-2.422663497377551e-11
5.4e6	35	1	-1.5584543879899785e-11
5.5e6	35	1	-9.262644864639878e-12
5.6e6	35	1	-2.2492857171623724e-11
5.7e6	35	1	-1.9232604838331342e-11
5.8e6	35	1	-6.510705467950909e-12
5.9e6	35	1	-2.1393507227581948e-11
6.0e6	35	1	-1.3832310722206735e-11
6.1e6	35	1	-1.3553639915890933e-11
6.2e6	35	1	-1.3052587839440874e-11
6.3e6	35	1	-6.164629835534217e-12
6.4e6	35	1	-2.897645069270394e-13
6.5e6	35	1	-3.692186437244645e-12
6.6e6	35	1	-1.7013656817326118e-11
6.7e6	35	1	4.103629826880047e-12
6.8e6	35	1	1.5133735774014737e-11
6.9e6	35	1	-1.127150008171693e-11
7.0e6	35	1	-2.0745653575253087e-11
7.1e6	35	1	-2.138032564684519e-12
7.2e6	35	1	-1.1192445454091833e-11
7.3e6	35	1	-2.175940833548368e-11
7.4e6	35	1	5.479070875279572e-12
7.5e6	35	1	9.695412202843289e-12
7.6e6	35	1	5.851352048157049e-12
7.7e6	35	1	-2.9478000084670175e-12
7.8e6	35	1	-2.185048777383259e-12
7.9e6	35	1	7.647508914797706e-12
8.0e6	35	1	1.604379282835965e-11
8.1e6	35	1	-1.2514617416157733e-11
8.2e6	35	1	-1.2153023730765731e-11
8.3e6	35	1	-2.3015108460822974e-12
8.4e6	35	1	-1.5246852937940967e-11
8.5e6	35	1	-4.116741519272433e-12
8.6e6	35	1	-1.875712046810982e-12
8.7e6	35	1	-2.0607203776937625e-12
8.8e6	35	1	-1.5714672746640465e-11
8.9e6	35	1	-2.4490758549230112e-11
9.0e6	35	1	2.805539594471043e-11
9.1e6	35	1	3.6152632356691802e-12
9.2e6	35	1	-1.0753920203401932e-11
9.3e6	35	1	-1.4345923362219611e-11
9.4e6	35	1	3.7721332673312165e-12
9.5e6	35	1	-1.594418206893821e-11
9.6e6	35	1	-1.1483437016687576e-11
9.7e6	35	1	1.5367517310203692e-12
9.8e6	35	1	-1.5582502976287695e-11
9.9e6	35	1	-6.232832916747491e-12
1.0e7	35	1	-2.6693734933909333e-11
100000.0	36	1	-1.6757320471631404e-11
200000.0	36	1	-6.187413630762265e-12
300000.0	36	1	6.940645398781145e-12
400000.0	36	1	-1.2642417388772471e-11
500000.0	36	1	3.105702169018813e-13
600000.0	36	1	-7.198288272574086e-12
700000.0	36	1	-3.218626075040704e-11
800000.0	36	1	-1.6979801600240055e-11
900000.0	36	1	8.406764666827715e-12
1.0e6	36	1	-9.781599479056162e-12
1.1e6	36	1	2.6109731151429894e-12
1.2e6	36	1	-1.3970675202374196e-12
1.3e6	36	1	-7.308275979216323e-12
1.4e6	36	1	-5.578738196848077e-12
1.5e6	36	1	-2.1336393778786546e-11
1.6e6	36	1	-8.415520085938024e-12
1.7e6	36	1	-9.98858254789637e-12
1.8e6	36	1	-1.1012200380231585e-11
1.9e6	36	1	-5.848198587428404e-12
2.0e6	36	1	-1.485305136743951e-11
2.1e6	36	1	-1.0469135201339731e-11
2.2e6	36	1	4.313646838525091e-12
2.3e6	36	1	-2.0092431772899877e-11
2.4e6	36	1	-6.932540409547708e-12
2.5e6	36	1	-7.965930039424451e-12
2.6e6	36	1	-1.4702400540911498e-11
2.7e6	36	1	1.0841782246181248e-11
2.8e6	36	1	-1.062797761023229e-11
2.9e6	36	1	-3.770084523317469e-12
3.0e6	36	1	-6.968713467072396e-12
3.1e6	36	1	1.516061783843318e-11
3.2e6	36	1	-1.5911007135405246e-11
3.3e6	36	1	3.954975501107365e-12
3.4e6	36	1	-2.7756596521835047e-11
3.5e6	36	1	-2.813202628426057e-12
3.6e6	36	1	-6.625788828003844e-12
3.7e6	36	1	-2.4384447206626007e-11
3.8e6	36	1	-5.129962255709732e-12
3.9e6	36	1	-1.1300124453150267e-11
4.0e6	36	1	2.975962054137324e-12
4.1e6	36	1	4.281846803842852e-13
4.2e6	36	1	-3.3839819644517874e-12
4.3e6	36	1	-1.1468560458715034e-11
4.4e6	36	1	4.272238229007629e-12
4.5e6	36	1	7.500111990760793e-12
4.6e6	36	1	-3.283251433829471e-11
4.7e6	36	1	7.164877842600082e-12
4.8e6	36	1	1.575337423723061e-12
4.9e6	36	1	1.7858523818179476e-13
5.0e6	36	1	-3.4380977516428118e-12
5.1e6	36	1	-3.359443410923783e-11
5.2e6	36	1	-3.7757440245382976e-13
5.3e6	36	1	1.602593848095653e-11
5.4e6	36	1	2.2437102328351796e-11
5.5e6	36	1	-1.1938141074542201e-11
5.6e6	36	1	-1.364529557203973e-11
5.7e6	36	1	-1.9404163394076403e-11
5.8e6	36	1	9.265903328072527e-13
5.9e6	36	1	-3.2101663522523693e-12
6.0e6	36	1	-1.912069233633587e-11
6.1e6	36	1	-1.0358924564453448e-11
6.2e6	36	1	2.4042217120955502e-11
6.3e6	36	1	6.834330793062019e-12
6.4e6	36	1	3.826527700171572e-12
6.5e6	36	1	4.849627182449379e-12
6.6e6	36	1	-6.407588141986493e-12
6.7e6	36	1	-1.6305694651851955e-11
6.8e6	36	1	-2.109910505679412e-12
6.9e6	36	1	1.0528835525999028e-11
7.0e6	36	1	1.6551069758091774e-12
7.1e6	36	1	-2.0267078419142657e-11
7.2e6	36	1	7.287786353627967e-12
7.3e6	36	1	-2.3669802261834106e-11
7.4e6	36	1	1.7850540519681412e-12
7.5e6	36	1	-9.188108651514143e-13
7.6e6	36	1	-1.2076510548882093e-11
7.7e6	36	1	-5.627939515488919e-12
7.8e6	36	1	-1.3441643721508088e-11
7.9e6	36	1	-1.967686225991177e-11
8.0e6	36	1	-1.8826894662125205e-11
8.1e6	36	1	-1.0737856798864679e-11
8.2e6	36	1	-4.492687803368573e-12
8.3e6	36	1	8.796713551537841e-12
8.4e6	36	1	4.282179389953163e-12
8.5e6	36	1	-1.6824851386686246e-11
8.6e6	36	1	-1.82264471783322e-11
8.7e6	36	1	-3.0508447468577572e-12
8.8e6	36	1	-1.2409105146370442e-12
8.9e6	36	1	-3.74072577052045e-12
9.0e6	36	1	1.407435436406168e-12
9.1e6	36	1	-2.86882608590423e-11
9.2e6	36	1	-1.6078871469222428e-11
9.3e6	36	1	8.492740649401346e-12
9.4e6	36	1	-1.8308308589534044e-12
9.5e6	36	1	1.0081833910515076e-11
9.6e6	36	1	1.7806403412230924e-12
9.7e6	36	1	-3.0019717876725243e-12
9.8e6	36	1	1.7858562998231082e-11
9.9e6	36	1	8.630948788555212e-12
1.0e7	36	1	-1.0377090653505132e-11
100000.0	37	1	-9477.603667666888
200000.0	37	1	8.270497469638963e-12
300000.0	37	1	-7.531752246891805e-12
400000.0	37	1	-1.497072554867699e-12
500000.0	37	1	1.879629013274904e-11
600000.0	37	1	-1.2992167479681096e-11
700000.0	37	1	1.065733249678051e-11
800000.0	37	1	7.445606820472508e-12
900000.0	37	1	-3.4705227778066964e-11
1.0e6	37	1	3.071284983132864e-12
1.1e6	37	1	5.2130240860940065e-12
1.2e6	37	1	2.5681984715436955e-12
1.3e6	37	1	-4.638630786338564e-12
1.4e6	37	1	-1.974974410702137e-12
1.5e6	37	1	1.3130397089161411e-12
1.6e6	37	1	-1.5179859493785876e-12
1.7e6	37	1	-6.486410381953521e-12
1.8e6	37	1	3.2609831076059636e-12
1.9e6	37	1	5.9279872516880096e-12
2.0e6	37	1	-8.1392223811256e-12
2.1e6	37	1	-2.4260939516561453e-11
2.2e6	37	1	-3.1623301687531744e-12
2.3e6	37	1	-1.4931775321528223e-12
2.4e6	37	1	-7.138472218809057e-13
2.5e6	37	1	-1.229483813466245e-11
2.6e6	37	1	-2.073745350142295e-11
2.7e6	37	1	5.013044113859592e-12
2.8e6	37	1	1.274287383484847e-11
2.9e6	37	1	-1.2525978412957667e-12
3.0e6	37	1	-4.0102162049358995e-12
3.1e6	37	1	-2.898243746334162e-12
3.2e6	37	1	1.7815201382120748e-12
3.3e6	37	1	-9.602380871921883e-12
3.4e6	37	1	1.5931947933609117e-11
3.5e6	37	1	4.329455013268263e-12
3.6e6	37	1	-1.362992986727058e-11
3.7e6	37	1	2.411920930719706e-12
3.8e6	37	1	8.610540324565366e-13
3.9e6	37	1	-1.8537841256523037e-11
4.0e6	37	1	-6.022577949367419e-12
4.1e6	37	1	1.0365625510523557e-11
4.2e6	37	1	-7.163141039830273e-12
4.3e6	37	1	-2.2704297591087577e-11
4.4e6	37	1	-4.306941384558872e-12
4.5e6	37	1	-7.1327197171955034e-12
4.6e6	37	1	-2.6516516172926716e-12
4.7e6	37	1	-9.37026147204551e-12
4.8e6	37	1	-1.406529394992023e-11
4.9e6	37	1	5.304228842716003e-12
5.0e6	37	1	1.411038946581994e-11
5.1e6	37	1	-1.1497280963014519e-11
5.2e6	37	1	-6.366083949049333e-13
5.3e6	37	1	-3.4107996349109515e-12
5.4e6	37	1	-1.7972123753470608e-11
5.5e6	37	1	6.362844808436679e-12
5.6e6	37	1	7.802179787513127e-13
5.7e6	37	1	-1.1635647336194738e-11
5.8e6	37	1	-2.6869019738718573e-11
5.9e6	37	1	7.80917435714412e-12
6.0e6	37	1	2.2358540375997867e-12
6.1e6	37	1	-5.1775390438920996e-12
6.2e6	37	1	-1.0070472387403279e-11
6.3e6	37	1	3.180888716121409e-12
6.4e6	37	1	3.779144423508443e-12
6.5e6	37	1	1.5224678474286493e-11
