Давление (Па),	Температура (К),	Сошлось?,	Min TPD (Дж/моль)
8.8e6	410	1	5.4778869466518e-8
8.9e6	410	1	5.182490999625783e-8
9.0e6	410	1	5.319887831645165e-8
9.1e6	410	1	3.5040087068873016e-8
9.2e6	410	1	3.926737242136713e-8
9.3e6	410	1	3.3553293571526865e-8
9.4e6	410	1	4.6382789253493484e-8
9.5e6	410	1	2.26545833004535e-8
9.6e6	410	1	3.57073335057953e-8
9.7e6	410	1	1.833402939578968e-8
9.8e6	410	1	3.2914537995316906e-8
9.9e6	410	1	1.7375075029787967e-8
1.0e7	410	1	3.2973410016290394e-8
100000.0	415	1	2.0209096995370648e-13
200000.0	415	1	-8.634900308546341e-13
300000.0	415	1	3.710480477015464e-13
400000.0	415	1	2.3844487988906524e-12
500000.0	415	1	2.0775092068750847e-11
600000.0	415	1	-3.8953069624579097e-13
700000.0	415	1	-4.2526928972688033e-13
800000.0	415	1	1.93872964692832e-12
900000.0	415	1	4.4993034769907556e-12
1.0e6	415	1	1.3183651165118299e-11
1.1e6	415	1	4.109564771814789e-11
1.2e6	415	1	1.0977022903927575e-10
1.3e6	415	1	9.510844463877198e-13
1.4e6	415	1	9.728936542019798e-13
1.5e6	415	1	5.8671889910507855e-12
1.6e6	415	1	1.6364815210410943e-11
1.7e6	415	1	4.007627877559289e-11
1.8e6	415	1	9.413728303819813e-11
1.9e6	415	1	2.1181396870836866e-10
2.0e6	415	1	1.3595763810559866e-11
2.1e6	415	1	1.0802944313843127e-11
2.2e6	415	1	2.2946468943713105e-11
2.3e6	415	1	5.585829162494532e-11
2.4e6	415	1	1.2326687202435585e-10
2.5e6	415	1	2.71916586577943e-10
2.6e6	415	1	5.835954164585058e-10
2.7e6	415	1	5.3208626578111345e-11
2.8e6	415	1	5.934874716239519e-11
2.9e6	415	1	1.352638282414373e-10
3.0e6	415	1	3.045863718577693e-10
3.1e6	415	1	6.743229683404267e-10
3.2e6	415	1	2.769397415385011e-10
3.3e6	415	1	1.8636510986779625e-10
3.4e6	415	1	2.898242207208593e-10
3.5e6	415	1	6.75853948002049e-10
3.6e6	415	1	1.552852819637976e-9
3.7e6	415	1	9.48671612186619e-10
3.8e6	415	1	5.054987699043209e-10
3.9e6	415	1	9.878946900972185e-10
4.0e6	415	1	2.9768654973786474e-9
4.1e6	415	1	1.5313944387758405e-9
4.2e6	415	1	1.5657651958843333e-9
4.3e6	415	1	2.6530588064996308e-9
4.4e6	415	1	1.0135229515893796e-8
4.5e6	415	1	3.118577094479713e-9
4.6e6	415	1	3.847116552841562e-9
4.7e6	415	1	3.300812110836396e-9
4.8e6	415	1	9.427828282383005e-9
4.9e6	415	1	4.666148768154438e-9
5.0e6	415	1	1.107095250153442e-8
5.1e6	415	1	8.623175344786571e-9
5.2e6	415	1	1.3960371698928942e-8
5.3e6	415	1	1.80259112957451e-8
5.4e6	415	1	1.72657017671711e-8
5.5e6	415	1	1.670239334165824e-8
5.6e6	415	1	5.74720529092701e-8
5.7e6	415	1	6.38432209572673e-8
5.8e6	415	1	7.76733686414649e-8
5.9e6	415	1	3.9862264880445586e-8
6.0e6	415	1	5.958550861311779e-8
6.1e6	415	1	9.29981436000385e-8
6.2e6	415	0	NaN
6.3e6	415	0	NaN
6.4e6	415	0	NaN
6.5e6	415	0	NaN
6.6e6	415	0	NaN
6.7e6	415	0	NaN
6.8e6	415	0	NaN
6.9e6	415	0	NaN
7.0e6	415	0	NaN
7.1e6	415	0	NaN
7.2e6	415	0	NaN
7.3e6	415	0	NaN
7.4e6	415	0	NaN
7.5e6	415	0	NaN
7.6e6	415	0	NaN
7.7e6	415	0	NaN
7.8e6	415	0	NaN
7.9e6	415	0	NaN
8.0e6	415	0	NaN
8.1e6	415	0	NaN
8.2e6	415	0	NaN
8.3e6	415	0	NaN
8.4e6	415	0	NaN
8.5e6	415	0	NaN
8.6e6	415	0	NaN
8.7e6	415	1	9.911117346272924e-8
8.8e6	415	1	9.349111638589508e-8
8.9e6	415	1	9.398844520724925e-8
9.0e6	415	1	4.1340469871149754e-8
9.1e6	415	1	4.4736427410631274e-8
9.2e6	415	1	5.296938985783345e-8
9.3e6	415	1	6.703878692275456e-8
9.4e6	415	1	3.185947254277788e-8
9.5e6	415	1	4.462448492670301e-8
9.6e6	415	1	2.1805447386960553e-8
9.7e6	415	1	3.4006261025870677e-8
9.8e6	415	1	2.1851021539051607e-8
9.9e6	415	1	2.99520378829049e-8
1.0e7	415	1	1.5698298223842944e-8
100000.0	420	1	-4.512407299877961e-13
200000.0	420	1	-4.510875908778555e-14
300000.0	420	1	-2.8521481102447913e-13
400000.0	420	1	2.813855634500699e-12
500000.0	420	1	1.7867429866376405e-11
600000.0	420	1	3.762625654839605e-13
700000.0	420	1	-1.9328504454515366e-13
800000.0	420	1	6.992322573815685e-13
900000.0	420	1	3.0939604990423003e-12
1.0e6	420	1	9.841097880179672e-12
1.1e6	420	1	3.133996464036934e-11
1.2e6	420	1	8.311006630080595e-11
1.3e6	420	1	1.1442217480580816e-12
1.4e6	420	1	1.8698926210051516e-12
1.5e6	420	1	4.3521252140327205e-12
1.6e6	420	1	1.0207526474461173e-11
1.7e6	420	1	2.668395224832837e-11
1.8e6	420	1	6.407614347968271e-11
1.9e6	420	1	1.435258986312582e-10
2.0e6	420	1	7.78030974878368e-12
2.1e6	420	1	2.4090085693406413e-11
2.2e6	420	1	1.4170825293367481e-11
2.3e6	420	1	3.327329929051111e-11
2.4e6	420	1	7.444364184339483e-11
2.5e6	420	1	1.6259055722871868e-10
2.6e6	420	1	3.437613582462848e-10
2.7e6	420	1	7.192379883943362e-10
2.8e6	420	1	6.230178834854341e-11
2.9e6	420	1	6.958126799348416e-11
3.0e6	420	1	1.5510821164792243e-10
3.1e6	420	1	3.400724248644321e-10
3.2e6	420	1	7.316926832218879e-10
3.3e6	420	1	2.3685715660939216e-10
3.4e6	420	1	7.220508360054195e-10
3.5e6	420	1	2.9089773992407864e-10
3.6e6	420	1	6.506846177319059e-10
3.7e6	420	1	1.447727130017562e-9
3.8e6	420	1	4.2167011950287187e-10
3.9e6	420	1	1.3168794746071938e-9
4.0e6	420	1	1.0226526082120907e-9
4.1e6	420	1	9.778905497859203e-10
4.2e6	420	1	3.4194138939618035e-9
4.3e6	420	1	1.0749750093980853e-9
4.4e6	420	1	2.7732726596944868e-9
4.5e6	420	1	1.5145268372762644e-9
4.6e6	420	1	1.8961211277306045e-9
4.7e6	420	1	2.606820171400029e-9
4.8e6	420	1	9.917473215489275e-9
4.9e6	420	1	4.7036786154398824e-9
5.0e6	420	1	1.2552681731732573e-8
5.1e6	420	1	5.889529305653368e-9
5.2e6	420	1	1.027290753375168e-8
5.3e6	420	1	8.419301578826976e-9
5.4e6	420	1	2.6805446573345548e-8
5.5e6	420	1	1.8295003239784946e-8
5.6e6	420	1	1.4039453996063378e-8
5.7e6	420	1	3.221424860980898e-8
5.8e6	420	1	3.6270907628060955e-8
5.9e6	420	1	3.579011794655612e-8
6.0e6	420	1	3.730155284480119e-8
6.1e6	420	1	4.1548102290220323e-8
6.2e6	420	1	4.880481963096678e-8
6.3e6	420	1	5.962116729745642e-8
6.4e6	420	1	7.465672785100103e-8
6.5e6	420	1	9.439961253052825e-8
6.6e6	420	0	NaN
6.7e6	420	0	NaN
6.8e6	420	0	NaN
6.9e6	420	0	NaN
7.0e6	420	0	NaN
7.1e6	420	0	NaN
7.2e6	420	0	NaN
7.3e6	420	0	NaN
7.4e6	420	0	NaN
7.5e6	420	0	NaN
7.6e6	420	0	NaN
7.7e6	420	0	NaN
7.8e6	420	0	NaN
7.9e6	420	0	NaN
8.0e6	420	0	NaN
8.1e6	420	0	NaN
8.2e6	420	0	NaN
8.3e6	420	0	NaN
8.4e6	420	0	NaN
8.5e6	420	0	NaN
8.6e6	420	0	NaN
8.7e6	420	1	1.0492450404700482e-7
8.8e6	420	1	1.0999781155200672e-7
8.9e6	420	1	5.151801490098362e-8
9.0e6	420	1	5.772132216294579e-8
9.1e6	420	1	4.1029118057894776e-8
9.2e6	420	1	5.2549652639760636e-8
9.3e6	420	1	4.28844932941555e-8
9.4e6	420	1	3.642429591190627e-8
9.5e6	420	1	3.033532817043466e-8
9.6e6	420	1	2.7817988572376162e-8
9.7e6	420	1	2.453690499740202e-8
9.8e6	420	1	2.3799299275241437e-8
9.9e6	420	1	2.2893503246780578e-8
1.0e7	420	1	2.3078371100444806e-8
100000.0	425	1	-6.604433639497547e-13
200000.0	425	1	-6.59920091611836e-13
300000.0	425	1	-1.8322867976019487e-12
400000.0	425	1	1.5782919811574772e-12
500000.0	425	1	1.3796865641060516e-11
600000.0	425	1	-9.42179609342026e-13
700000.0	425	1	1.7242459833511324e-13
800000.0	425	1	3.6872038083370084e-13
900000.0	425	1	2.461839163515195e-12
1.0e6	425	1	7.776331092728891e-12
1.1e6	425	1	2.364436237404198e-11
1.2e6	425	1	6.233942100595039e-11
1.3e6	425	1	1.2105312208903797e-12
1.4e6	425	1	6.116483391277981e-13
1.5e6	425	1	3.497012792189058e-12
1.6e6	425	1	7.921293056710986e-12
1.7e6	425	1	1.8924300521820994e-11
1.8e6	425	1	4.080510576784033e-11
1.9e6	425	1	9.758539706557559e-11
2.0e6	425	1	2.1121891681432498e-10
2.1e6	425	1	1.374433024532197e-11
2.2e6	425	1	1.036505012678643e-11
2.3e6	425	1	2.1071810203839025e-11
2.4e6	425	1	4.4530914817143136e-11
2.5e6	425	1	9.667314382821521e-11
2.6e6	425	1	2.0596542266854145e-10
2.7e6	425	1	4.2481628414678396e-10
2.8e6	425	1	8.650657427802105e-10
2.9e6	425	1	6.836347465769346e-11
3.0e6	425	1	8.18112850142945e-11
3.1e6	425	1	1.7635740166398878e-10
3.2e6	425	1	3.737579085203585e-10
3.3e6	425	1	7.802669248560545e-10
3.4e6	425	1	2.0492495168226293e-10
3.5e6	425	1	5.605119183463986e-10
3.6e6	425	1	2.823515412361116e-10
3.7e6	425	1	6.182352315633674e-10
3.8e6	425	1	8.573585771453479e-10
3.9e6	425	1	2.8424579144419038e-9
4.0e6	425	1	5.570104112109439e-10
4.1e6	425	1	8.415624755224449e-10
4.2e6	425	1	1.894718484971719e-9
4.3e6	425	1	1.094704473337399e-9
4.4e6	425	1	3.342308571834679e-9
4.5e6	425	1	1.914464107643371e-9
4.6e6	425	1	3.0784972808797773e-9
4.7e6	425	1	9.671950837019522e-9
4.8e6	425	1	2.8575788790351914e-9
4.9e6	425	1	6.947193071683844e-9
5.0e6	425	1	5.093718904568972e-9
5.1e6	425	1	6.064709382261335e-9
5.2e6	425	1	8.576490103610196e-9
5.3e6	425	1	6.714179945094961e-9
5.4e6	425	1	1.664209438138886e-8
5.5e6	425	1	9.192468299577816e-9
5.6e6	425	1	2.4306351742962862e-8
5.7e6	425	1	1.5068175509419524e-8
5.8e6	425	1	2.1121965320877734e-8
5.9e6	425	1	1.803308432527656e-8
6.0e6	425	1	2.2068879799996832e-8
6.1e6	425	1	4.9399974670800983e-8
6.2e6	425	1	4.574532342163651e-8
6.3e6	425	1	4.352050930571394e-8
6.4e6	425	1	4.269333088186694e-8
6.5e6	425	1	4.181037889169903e-8
6.6e6	425	1	4.190865813668426e-8
6.7e6	425	1	1.0034623349440552e-7
6.8e6	425	1	9.760244195234496e-8
6.9e6	425	1	9.384746387040149e-8
7.0e6	425	0	NaN
7.1e6	425	0	NaN
7.2e6	425	0	NaN
7.3e6	425	0	NaN
7.4e6	425	0	NaN
7.5e6	425	0	NaN
7.6e6	425	0	NaN
7.7e6	425	0	NaN
7.8e6	425	0	NaN
7.9e6	425	0	NaN
8.0e6	425	0	NaN
8.1e6	425	0	NaN
8.2e6	425	0	NaN
8.3e6	425	0	NaN
8.4e6	425	0	NaN
8.5e6	425	0	NaN
8.6e6	425	0	NaN
8.7e6	425	1	7.570170927791164e-8
8.8e6	425	1	9.043695283449116e-8
8.9e6	425	1	4.683381022319716e-8
9.0e6	425	1	4.9249171588973406e-8
9.1e6	425	1	6.923009143299658e-8
9.2e6	425	1	3.8813583114021e-8
9.3e6	425	1	5.447869133243244e-8
9.4e6	425	1	3.1794398158528636e-8
9.5e6	425	1	4.301357096024583e-8
9.6e6	425	1	2.7792423974194735e-8
9.7e6	425	1	3.7780458568906217e-8
9.8e6	425	1	2.083595928258075e-8
9.9e6	425	1	3.738566288057771e-8
1.0e7	425	1	2.1244927908906086e-8
100000.0	430	1	-5.612393624021408e-13
200000.0	430	1	5.336861086792464e-13
300000.0	430	1	-9.974180227405316e-14
400000.0	430	1	1.554913993786003e-12
500000.0	430	1	1.1580804484866494e-11
600000.0	430	1	5.844450171353177e-14
700000.0	430	1	-7.190657591522919e-13
800000.0	430	1	1.863984498435417e-13
900000.0	430	1	1.5694357502504287e-12
1.0e6	430	1	5.976692881923262e-12
1.1e6	430	1	1.8441051311858525e-11
1.2e6	430	1	4.796752697735357e-11
1.3e6	430	1	1.1835869480683603e-10
1.4e6	430	1	1.0409004252065132e-12
1.5e6	430	1	2.3875485329017884e-12
1.6e6	430	1	5.790424915811179e-12
1.7e6	430	1	1.2327741908887968e-11
1.8e6	430	1	3.0204805968664025e-11
1.9e6	430	1	6.74220084601572e-11
2.0e6	430	1	1.4395115291833752e-10
2.1e6	430	1	7.1190460481946466e-12
2.2e6	430	1	2.0787508053874554e-11
2.3e6	430	1	1.253528671921883e-11
2.4e6	430	1	2.8664035717478747e-11
2.5e6	430	1	5.903313119370521e-11
2.6e6	430	1	1.2310988513342114e-10
2.7e6	430	1	2.540284483416519e-10
2.8e6	430	1	5.132779768704174e-10
2.9e6	430	1	1.0185052066059158e-9
3.0e6	430	1	7.602981070241321e-11
3.1e6	430	1	9.26723611586501e-11
3.2e6	430	1	1.944815972761832e-10
3.3e6	430	1	4.0192736183546074e-10
3.4e6	430	1	8.17062288920728e-10
3.5e6	430	1	1.7705154410716656e-10
3.6e6	430	1	4.5164380460364917e-10
3.7e6	430	1	2.7182197302483974e-10
3.8e6	430	1	5.776922009335939e-10
3.9e6	430	1	4.218864992598659e-10
4.0e6	430	1	1.267777885926788e-9
4.1e6	430	1	3.770883018165694e-9
4.2e6	430	1	6.873977259798381e-10
4.3e6	430	1	1.4943892002756282e-9
4.4e6	430	1	3.2209642262387428e-9
4.5e6	430	1	1.2034045543916905e-9
4.6e6	430	1	1.320170614970903e-9
4.7e6	430	1	2.974759385652656e-9
4.8e6	430	1	2.6449674475365753e-9
4.9e6	430	1	7.492772646690987e-9
5.0e6	430	1	2.5863559226148997e-9
5.1e6	430	1	7.481589752670464e-9
5.2e6	430	1	2.0500240283105597e-8
5.3e6	430	1	7.146193531891443e-9
5.4e6	430	1	1.6800352465110024e-8
5.5e6	430	1	6.991592233114574e-9
5.6e6	430	1	6.62256833183425e-9
5.7e6	430	1	8.263780062588849e-9
5.8e6	430	1	1.1420139633434856e-8
5.9e6	430	1	1.1423493720841976e-8
6.0e6	430	1	2.077891069797444e-8
6.1e6	430	1	1.4577740684289936e-8
6.2e6	430	1	3.821367913076079e-8
6.3e6	430	1	2.802390292912238e-8
6.4e6	430	1	2.134261089213607e-8
6.5e6	430	1	5.049944283314761e-8
6.6e6	430	1	3.8379086933666706e-8
6.7e6	430	1	2.9451826993702468e-8
6.8e6	430	1	5.989524413854003e-8
6.9e6	430	1	5.667556107324251e-8
7.0e6	430	1	4.5406902478457856e-8
7.1e6	430	1	8.65800703856584e-8
7.2e6	430	1	6.57632840909278e-8
7.3e6	430	1	1.1119858733463217e-7
7.4e6	430	1	7.786624004607612e-8
7.5e6	430	1	1.1540645814857309e-7
7.6e6	430	0	NaN
7.7e6	430	0	NaN
7.8e6	430	0	NaN
7.9e6	430	0	NaN
8.0e6	430	0	NaN
8.1e6	430	0	NaN
8.2e6	430	0	NaN
8.3e6	430	0	NaN
8.4e6	430	0	NaN
8.5e6	430	1	1.0324499253797081e-7
8.6e6	430	1	6.401308309377657e-8
8.7e6	430	1	7.604085312112874e-8
8.8e6	430	1	5.2259667935976306e-8
8.9e6	430	1	7.497556433165575e-8
9.0e6	430	1	4.3059627571027936e-8
9.1e6	430	1	6.224778309991963e-8
9.2e6	430	1	3.5243846946766966e-8
9.3e6	430	1	3.548940596606598e-8
9.4e6	430	1	3.0070172856062893e-8
9.5e6	430	1	3.654298527232952e-8
9.6e6	430	1	2.74195264072033e-8
9.7e6	430	1	3.9441108060089825e-8
9.8e6	430	1	2.3730203279823114e-8
9.9e6	430	1	4.554512886972839e-8
1.0e7	430	1	2.7673246821673103e-8
100000.0	435	1	-7.308993354328947e-13
200000.0	435	1	1.542648438325597e-13
300000.0	435	1	-6.266775970766372e-14
400000.0	435	1	1.3982038115744992e-12
500000.0	435	1	1.037641026162446e-11
600000.0	435	1	-2.136235244891405e-13
700000.0	435	1	1.0094983778351522e-12
800000.0	435	1	2.8869452401575346e-13
900000.0	435	1	1.5321848200995983e-12
1.0e6	435	1	4.873708343367325e-12
1.1e6	435	1	1.4653860834186808e-11
1.2e6	435	1	3.6319292842298956e-11
1.3e6	435	1	9.152786964753898e-11
1.4e6	435	1	8.454908932806378e-13
1.5e6	435	1	2.2277673480367195e-12
1.6e6	435	1	4.53952412498345e-12
1.7e6	435	1	9.39383895106824e-12
1.8e6	435	1	2.1270093108691213e-11
1.9e6	435	1	4.6980324415902414e-11
2.0e6	435	1	9.964099792654502e-11
2.1e6	435	1	2.0790632377590962e-10
2.2e6	435	1	1.0580056958569423e-11
2.3e6	435	1	2.945222481154884e-11
2.4e6	435	1	1.6724671479543055e-11
2.5e6	435	1	3.5662789453320964e-11
2.6e6	435	1	7.546518347289338e-11
2.7e6	435	1	1.5430567186416194e-10
2.8e6	435	1	3.0811692401048335e-10
2.9e6	435	1	6.078784656627506e-10
3.0e6	435	1	1.1744959245614528e-9
3.1e6	435	1	7.845469971378902e-11
3.2e6	435	1	1.0391150711153846e-10
3.3e6	435	1	2.0989299805585643e-10
3.4e6	435	1	4.238401840866296e-10
3.5e6	435	1	8.41332661091071e-10
3.6e6	435	1	1.530595973857525e-10
3.7e6	435	1	3.686047991358424e-10
3.8e6	435	1	2.587894595883558e-10
3.9e6	435	1	5.320128134691723e-10
4.0e6	435	1	1.0872784690814374e-9
4.1e6	435	1	6.994185786091123e-10
4.2e6	435	1	1.8567830094642912e-9
4.3e6	435	1	5.529253010311264e-10
4.4e6	435	1	8.622582025556019e-10
4.5e6	435	1	2.2883989113375858e-9
4.6e6	435	1	5.0612232343517916e-9
4.7e6	435	1	1.2780033342360553e-9
4.8e6	435	1	1.9807047458349908e-9
4.9e6	435	1	4.26171318851018e-9
5.0e6	435	1	2.311072229421729e-9
5.1e6	435	1	2.247546740949749e-9
5.2e6	435	1	4.98598226985128e-9
5.3e6	435	1	5.157030067304974e-9
5.4e6	435	1	3.435076282448657e-9
5.5e6	435	1	5.195524940392743e-9
5.6e6	435	1	1.339122708164317e-8
5.7e6	435	1	5.981212134083258e-9
5.8e6	435	1	1.5245955844143955e-8
5.9e6	435	1	6.880030527060821e-9
6.0e6	435	1	1.5769581137442534e-8
6.1e6	435	1	1.04288663737781e-8
6.2e6	435	1	1.8469397526990616e-8
6.3e6	435	1	1.4715804541945432e-8
6.4e6	435	1	2.3629202738559285e-8
6.5e6	435	1	2.060000639948073e-8
6.6e6	435	1	3.174026914822686e-8
6.7e6	435	1	2.065100829923283e-8
6.8e6	435	1	4.2914483890967026e-8
6.9e6	435	1	2.8705458553560104e-8
7.0e6	435	1	5.593389472164506e-8
7.1e6	435	1	3.580340885139116e-8
7.2e6	435	1	5.7115687078328203e-8
7.3e6	435	1	4.3839481579655004e-8
7.4e6	435	1	4.60103378747273e-8
7.5e6	435	1	4.442146499510774e-8
7.6e6	435	1	6.564475045489626e-8
7.7e6	435	1	8.516444402213025e-8
7.8e6	435	1	4.962470731995766e-8
7.9e6	435	1	6.152039103667073e-8
8.0e6	435	1	7.177675089356517e-8
8.1e6	435	1	7.793644396687782e-8
8.2e6	435	1	6.60096155409573e-8
8.3e6	435	1	5.30968840570592e-8
8.4e6	435	1	7.568983843245919e-8
8.5e6	435	1	6.74164830601412e-8
8.6e6	435	1	5.115128293761012e-8
8.7e6	435	1	4.6656547912464486e-8
8.8e6	435	1	5.8116041165220955e-8
8.9e6	435	1	3.7817851720849116e-8
9.0e6	435	1	5.170928719152451e-8
9.1e6	435	1	3.698906948096381e-8
9.2e6	435	1	6.563078893632307e-8
9.3e6	435	1	4.054536306610096e-8
9.4e6	435	1	3.249788261411313e-8
9.5e6	435	1	4.292363901814422e-8
9.6e6	435	1	2.601136509135238e-8
9.7e6	435	1	2.7028810070314768e-8
9.8e6	435	1	2.9098692507639745e-8
9.9e6	435	1	3.5506087996822755e-8
1.0e7	435	1	2.282465582075649e-8
100000.0	440	1	5.01384655757637e-13
200000.0	440	1	-1.1784297784144708e-12
300000.0	440	1	3.9655832870938434e-14
400000.0	440	1	7.54501584094517e-13
500000.0	440	1	6.971973616921173e-12
600000.0	440	1	-1.16793109133039e-13
700000.0	440	1	-1.7821543902890504e-13
800000.0	440	1	-5.664414927776876e-13
900000.0	440	1	1.2615264125752194e-12
1.0e6	440	1	3.875376636350986e-12
1.1e6	440	1	1.0370503826344357e-11
1.2e6	440	1	2.731949413328945e-11
1.3e6	440	1	6.807079232966709e-11
1.4e6	440	1	1.0263945319751236e-12
1.5e6	440	1	5.703741244502541e-13
1.6e6	440	1	3.9623279429659014e-12
1.7e6	440	1	6.487761798059863e-12
1.8e6	440	1	1.4752460239736767e-11
1.9e6	440	1	3.347927170953627e-11
2.0e6	440	1	6.97528442883226e-11
2.1e6	440	1	1.435985481999108e-10
2.2e6	440	1	8.005632520292384e-12
2.3e6	440	1	1.7468460217825305e-11
2.4e6	440	1	1.1010857861332851e-11
2.5e6	440	1	2.1904684527817783e-11
2.6e6	440	1	4.7152671361645054e-11
2.7e6	440	1	9.6070861281463e-11
2.8e6	440	1	1.874229310161804e-10
2.9e6	440	1	3.6767598644502075e-10
3.0e6	440	1	7.038779680640372e-10
3.1e6	440	1	1.3313683814263066e-9
3.2e6	440	1	5.624910774789868e-11
3.3e6	440	1	1.1420862183492836e-10
3.4e6	440	1	2.257566391857327e-10
3.5e6	440	1	4.398944393425516e-10
3.6e6	440	1	8.547574798564023e-10
3.7e6	440	1	1.635404642654284e-9
3.8e6	440	1	3.005336241370185e-10
3.9e6	440	1	2.4276683896658213e-10
4.0e6	440	1	4.849694019851483e-10
4.1e6	440	1	9.67924513759974e-10
4.2e6	440	1	4.3535129277613716e-10
4.3e6	440	1	1.0674967214439196e-9
4.4e6	440	1	2.5859206672675106e-9
4.5e6	440	1	9.127930349506902e-10
4.6e6	440	1	1.054847115038171e-9
4.7e6	440	1	2.59609558676821e-9
4.8e6	440	1	6.212567321261381e-9
4.9e6	440	1	1.3159743819830816e-9
5.0e6	440	1	2.7575621922622945e-9
5.1e6	440	1	5.672291888362407e-9
5.2e6	440	1	1.9909146007149325e-9
5.3e6	440	1	2.780907713308134e-9
5.4e6	440	1	5.870514949591482e-9
5.5e6	440	1	3.6038229670430633e-9
5.6e6	440	1	3.670699957967344e-9
5.7e6	440	1	7.857607484812457e-9
5.8e6	440	1	7.434502594712983e-9
5.9e6	440	1	6.026468901167148e-9
6.0e6	440	1	7.179401254053808e-9
6.1e6	440	1	1.6304975829564694e-8
6.2e6	440	1	1.1534136884309987e-8
6.3e6	440	1	1.6601257276857573e-8
6.4e6	440	1	1.1509990406090298e-8
6.5e6	440	1	1.7495820948260077e-8
6.6e6	440	1	3.539137514909502e-8
6.7e6	440	1	1.8429862027116717e-8
6.8e6	440	1	3.5196183658520175e-8
6.9e6	440	1	1.8724871223875506e-8
7.0e6	440	1	3.332736680117937e-8
7.1e6	440	1	2.8683589365675888e-8
7.2e6	440	1	2.9023764684145414e-8
7.3e6	440	1	2.896029843192649e-8
7.4e6	440	1	4.8031976883702865e-8
7.5e6	440	1	3.161550600917079e-8
7.6e6	440	1	4.106355317411159e-8
7.7e6	440	1	5.210118726641649e-8
7.8e6	440	1	6.129745355569483e-8
7.9e6	440	1	4.0945948127750487e-8
8.0e6	440	1	5.168810597675627e-8
8.1e6	440	1	6.200624593898779e-8
8.2e6	440	1	6.849894007392165e-8
8.3e6	440	1	6.221148401031745e-8
8.4e6	440	1	5.401992670545086e-8
8.5e6	440	1	4.494950708172629e-8
8.6e6	440	1	3.592873614594039e-8
8.7e6	440	1	6.954725455948774e-8
8.8e6	440	1	5.4854565072551265e-8
8.9e6	440	1	3.989717312687796e-8
9.0e6	440	1	4.278153800576362e-8
9.1e6	440	1	3.4027344104729795e-8
9.2e6	440	1	3.676193051013743e-8
9.3e6	440	1	5.664894252212921e-8
9.4e6	440	1	4.220434736412759e-8
9.5e6	440	1	3.072683197029996e-8
9.6e6	440	1	6.102443536777635e-8
9.7e6	440	1	3.9782444075965595e-8
9.8e6	440	1	2.5638444887954304e-8
9.9e6	440	1	2.3174033668589555e-8
1.0e7	440	1	3.462884931148408e-8
100000.0	445	1	3.4180322317850817e-13
200000.0	445	1	-1.5651287884604491e-12
300000.0	445	1	-3.08572506874669e-13
400000.0	445	1	6.409837599390643e-13
500000.0	445	1	6.526756511551074e-12
600000.0	445	1	1.2088119532245914e-12
700000.0	445	1	5.813679988537612e-13
800000.0	445	1	-6.41987134839591e-13
900000.0	445	1	-1.6831661390180608e-13
1.0e6	445	1	3.0240459930001157e-12
1.1e6	445	1	6.969387415269035e-12
1.2e6	445	1	2.1491564089351836e-11
1.3e6	445	1	5.301965463888614e-11
1.4e6	445	1	1.2264312449720288e-10
1.5e6	445	1	1.4419482724818342e-12
1.6e6	445	1	2.427312887633929e-12
1.7e6	445	1	4.133642904423189e-12
1.8e6	445	1	1.0100255077834588e-11
1.9e6	445	1	2.332942590195855e-11
2.0e6	445	1	4.754206864342539e-11
2.1e6	445	1	9.90254436067893e-11
2.2e6	445	1	1.9870575389095702e-10
2.3e6	445	1	9.935484835028874e-12
2.4e6	445	1	2.4876606796644246e-11
2.5e6	445	1	1.555557410854759e-11
2.6e6	445	1	2.9891140967573324e-11
2.7e6	445	1	5.3430376171625243e-11
2.8e6	445	1	1.1030970765730369e-10
2.9e6	445	1	2.9755277452039874e-11
3.0e6	445	1	4.2742033176668137e-10
3.1e6	445	1	8.016938027061854e-10
3.2e6	445	1	1.4815935542224906e-9
3.3e6	445	1	6.252345912055937e-11
3.4e6	445	1	1.218034113782858e-10
3.5e6	445	1	2.3635829036160183e-10
3.6e6	445	1	4.5144581942071355e-10
3.7e6	445	1	8.552967232025588e-10
3.8e6	445	1	1.5985945273685326e-9
3.9e6	445	1	2.4594630130235495e-10
4.0e6	445	1	2.2400835971315286e-10
4.1e6	445	1	4.387087189838476e-10
4.2e6	445	1	8.509144565176097e-10
4.3e6	445	1	1.6338049398621768e-9
4.4e6	445	1	6.593630908196396e-10
4.5e6	445	1	1.505634352654342e-9
4.6e6	445	1	7.078950975750176e-10
4.7e6	445	1	1.4029989518250796e-9
4.8e6	445	1	1.2487962467496588e-9
4.9e6	445	1	2.8645163526342526e-9
5.0e6	445	1	6.423461255955498e-9
5.1e6	445	1	1.3154962841700063e-9
5.2e6	445	1	3.010648769131638e-9
5.3e6	445	1	6.723828599366349e-9
5.4e6	445	1	1.3722315822702058e-8
5.5e6	445	1	3.2110027670638475e-9
5.6e6	445	1	6.4670422341914224e-9
5.7e6	445	1	1.2814360107749057e-8
5.8e6	445	1	3.6705486913812813e-9
5.9e6	445	1	7.462037994888232e-9
6.0e6	445	1	1.4875354355410597e-8
6.1e6	445	1	5.081066707136872e-9
6.2e6	445	1	1.0271008788267921e-8
6.3e6	445	1	7.324898079578979e-9
6.4e6	445	1	8.012483033829898e-9
6.5e6	445	1	1.5830631375224335e-8
